t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
1.30022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.35025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.40270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.45019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.50190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.55026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.60020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.65026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.70031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.75021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.80021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.85020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.90023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.95025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.00020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.05023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.10021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.15026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.20020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.25154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.30025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.35023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.40022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.45020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.50068,nan,nan,nan,nan,nan,nan,-0.00012,-0.00000,0.00000,0.05445,0.05445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.55021,nan,nan,nan,nan,nan,nan,-0.00022,-0.00000,0.00000,0.07244,0.07244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.60251,nan,nan,nan,nan,nan,nan,-0.00022,-0.00000,0.00000,0.07244,0.07244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.65020,nan,nan,nan,nan,nan,nan,-0.00022,-0.00000,0.00000,0.07244,0.07244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.70021,-0.00398,-0.00000,0.00000,-0.00398,-0.00000,0.00000,-0.00061,-0.00000,0.00000,0.15713,0.15713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.75025,-0.00398,-0.00000,0.00000,-0.00398,-0.00000,0.00000,-0.00061,-0.00000,0.00000,0.15713,0.15713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.80236,-0.00398,-0.00000,0.00000,-0.00398,-0.00000,0.00000,-0.00061,-0.00000,0.00000,0.15713,0.15713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.85051,-0.00398,-0.00000,0.00000,-0.00398,-0.00000,0.00000,-0.00061,-0.00000,0.00000,0.15713,0.15713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.90020,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
2.95050,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.00022,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.05053,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.10019,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.15025,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.20024,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.25029,-0.00741,-0.00000,0.00000,-0.00741,-0.00000,0.00000,-0.00223,-0.00000,0.00000,0.25354,0.25354,-0.02856,-0.00000,0.00000,0.02936,0.02937,0.02936,-0.02292,0.00190,0.00417,0.01326,0.01043,0.00400
3.30035,-0.01209,-0.00000,0.00000,-0.01209,-0.00000,0.00000,-0.00642,-0.00000,0.00000,0.40140,0.40140,-0.06461,-0.00000,0.00000,0.04745,0.04752,0.04745,-0.06591,0.00235,0.00442,0.01826,0.01034,0.00595
3.35028,-0.01209,-0.00000,0.00000,-0.01209,-0.00000,0.00000,-0.00642,-0.00000,0.00000,0.40140,0.40140,-0.06461,-0.00000,0.00000,0.04745,0.04752,0.04745,-0.06591,0.00235,0.00442,0.01826,0.01034,0.00595
3.40021,-0.01434,-0.00000,0.00000,-0.01434,-0.00000,0.00000,-0.00856,-0.00000,0.00000,0.40343,0.40343,-0.09575,-0.00000,0.00000,0.05585,0.05604,0.05584,-0.09783,0.00204,0.00426,0.02167,0.01041,0.00724
3.45055,-0.01434,-0.00000,0.00000,-0.01434,-0.00000,0.00000,-0.00856,-0.00000,0.00000,0.40343,0.40343,-0.09575,-0.00000,0.00000,0.05585,0.05604,0.05584,-0.09783,0.00204,0.00426,0.02167,0.01041,0.00724
3.50026,-0.01704,-0.00000,0.00000,-0.01704,-0.00000,0.00000,-0.01114,-0.00000,0.00000,0.41465,0.41465,-0.11301,-0.00000,0.00000,0.06375,0.06405,0.06374,-0.11659,0.00191,0.00287,0.02331,0.01041,0.00735
3.55048,-0.01704,-0.00000,0.00000,-0.01704,-0.00000,0.00000,-0.01114,-0.00000,0.00000,0.41465,0.41465,-0.11301,-0.00000,0.00000,0.06375,0.06405,0.06374,-0.11659,0.00191,0.00287,0.02331,0.01041,0.00735
3.60026,-0.01704,-0.00000,0.00000,-0.01704,-0.00000,0.00000,-0.01114,-0.00000,0.00000,0.41465,0.41465,-0.11301,-0.00000,0.00000,0.06375,0.06405,0.06374,-0.11659,0.00191,0.00287,0.02331,0.01041,0.00735
3.65019,-0.01929,-0.00000,0.00000,-0.01929,-0.00000,0.00000,-0.01377,-0.00000,0.00000,0.41502,0.41502,-0.12897,-0.00000,0.00000,0.07113,0.07155,0.07110,-0.13658,0.00215,0.00138,0.02468,0.01042,0.00742
3.70018,-0.01929,-0.00000,0.00000,-0.01929,-0.00000,0.00000,-0.01377,-0.00000,0.00000,0.41502,0.41502,-0.12897,-0.00000,0.00000,0.07113,0.07155,0.07110,-0.13658,0.00215,0.00138,0.02468,0.01042,0.00742
3.75018,-0.02199,-0.00000,0.00000,-0.02199,-0.00000,0.00000,-0.01639,-0.00000,0.00000,0.40374,0.40374,-0.14206,-0.00000,0.00000,0.07796,0.07852,0.07793,-0.15490,0.00220,0.00306,0.02677,0.01038,0.00752
3.80021,-0.02199,-0.00000,0.00000,-0.02199,-0.00000,0.00000,-0.01639,-0.00000,0.00000,0.40374,0.40374,-0.14206,-0.00000,0.00000,0.07796,0.07852,0.07793,-0.15490,0.00220,0.00306,0.02677,0.01038,0.00752
3.85021,-0.02199,-0.00000,0.00000,-0.02199,-0.00000,0.00000,-0.01639,-0.00000,0.00000,0.40374,0.40374,-0.14206,-0.00000,0.00000,0.07796,0.07852,0.07793,-0.15490,0.00220,0.00306,0.02677,0.01038,0.00752
3.90030,-0.02424,-0.00000,0.00000,-0.02424,-0.00000,0.00000,-0.01920,-0.00000,0.00000,0.40012,0.40012,-0.15723,-0.00000,0.00000,0.08426,0.08498,0.08420,-0.17596,0.00212,0.00252,0.02798,0.01037,0.00767
3.95030,-0.02649,-0.00000,0.00000,-0.02649,-0.00000,0.00000,-0.02060,-0.00000,0.00000,0.34563,0.34563,-0.15346,-0.00000,0.00000,0.09002,0.09068,0.08995,-0.17766,0.00222,0.00287,0.02786,0.01034,0.00710
4.00020,-0.02649,-0.00000,0.00000,-0.02649,-0.00000,0.00000,-0.02060,-0.00000,0.00000,0.34563,0.34563,-0.15346,-0.00000,0.00000,0.09002,0.09068,0.08995,-0.17766,0.00222,0.00287,0.02786,0.01034,0.00710
4.05035,-0.02649,-0.00000,0.00000,-0.02649,-0.00000,0.00000,-0.02060,-0.00000,0.00000,0.34563,0.34563,-0.15346,-0.00000,0.00000,0.09002,0.09068,0.08995,-0.17766,0.00222,0.00287,0.02786,0.01034,0.00710
4.10047,-0.02649,-0.00000,0.00000,-0.02649,-0.00000,0.00000,-0.02060,-0.00000,0.00000,0.34563,0.34563,-0.15346,-0.00000,0.00000,0.09002,0.09068,0.08995,-0.17766,0.00222,0.00287,0.02786,0.01034,0.00710
4.15019,-0.02919,-0.00000,0.00000,-0.02919,-0.00000,0.00000,-0.02470,-0.00000,0.00000,0.38509,0.38509,-0.18187,-0.00000,0.00000,0.09525,0.09632,0.09515,-0.20795,0.00310,0.00182,0.03440,0.01035,0.00836
4.20073,-0.02919,-0.00000,0.00000,-0.02919,-0.00000,0.00000,-0.02470,-0.00000,0.00000,0.38509,0.38509,-0.18187,-0.00000,0.00000,0.09525,0.09632,0.09515,-0.20795,0.00310,0.00182,0.03440,0.01035,0.00836
4.25022,-0.02919,-0.00000,0.00000,-0.02919,-0.00000,0.00000,-0.02470,-0.00000,0.00000,0.38509,0.38509,-0.18187,-0.00000,0.00000,0.09525,0.09632,0.09515,-0.20795,0.00310,0.00182,0.03440,0.01035,0.00836
4.30020,-0.03144,-0.00000,0.00000,-0.03144,-0.00000,0.00000,-0.02720,-0.00000,0.00000,0.36831,0.36831,-0.19090,-0.00000,0.00000,0.09999,0.10120,0.09986,-0.22534,0.00354,0.00146,0.03419,0.01037,0.00832
4.35035,-0.03144,-0.00000,0.00000,-0.03144,-0.00000,0.00000,-0.02720,-0.00000,0.00000,0.36831,0.36831,-0.19090,-0.00000,0.00000,0.09999,0.10120,0.09986,-0.22534,0.00354,0.00146,0.03419,0.01037,0.00832
4.40044,-0.03144,-0.00000,0.00000,-0.03144,-0.00000,0.00000,-0.02720,-0.00000,0.00000,0.36831,0.36831,-0.19090,-0.00000,0.00000,0.09999,0.10120,0.09986,-0.22534,0.00354,0.00146,0.03419,0.01037,0.00832
4.45024,-0.03369,-0.00000,0.00000,-0.03369,-0.00000,0.00000,-0.02997,-0.00000,0.00000,0.36182,0.36182,-0.20279,-0.00000,0.00000,0.10426,0.10568,0.10408,-0.24780,0.00374,-0.00014,0.03462,0.01047,0.00828
4.50020,-0.03369,-0.00000,0.00000,-0.03369,-0.00000,0.00000,-0.02997,-0.00000,0.00000,0.36182,0.36182,-0.20279,-0.00000,0.00000,0.10426,0.10568,0.10408,-0.24780,0.00374,-0.00014,0.03462,0.01047,0.00828
4.55323,-0.03639,-0.00000,0.00000,-0.03639,-0.00000,0.00000,-0.03231,-0.00000,0.00000,0.34378,0.34378,-0.20862,-0.00000,0.00000,0.10808,0.10960,0.10787,-0.26221,0.00400,-0.00052,0.03549,0.01052,0.00788
4.60022,-0.03639,-0.00000,0.00000,-0.03639,-0.00000,0.00000,-0.03231,-0.00000,0.00000,0.34378,0.34378,-0.20862,-0.00000,0.00000,0.10808,0.10960,0.10787,-0.26221,0.00400,-0.00052,0.03549,0.01052,0.00788
4.65019,-0.03864,-0.00000,0.00000,-0.03864,-0.00000,0.00000,-0.03509,-0.00000,0.00000,0.33911,0.33911,-0.21902,-0.00000,0.00000,0.11150,0.11322,0.11124,-0.28345,0.00414,-0.00010,0.03747,0.01059,0.00780
4.70040,-0.03864,-0.00000,0.00000,-0.03864,-0.00000,0.00000,-0.03509,-0.00000,0.00000,0.33911,0.33911,-0.21902,-0.00000,0.00000,0.11150,0.11322,0.11124,-0.28345,0.00414,-0.00010,0.03747,0.01059,0.00780
4.75022,-0.03864,-0.00000,0.00000,-0.03864,-0.00000,0.00000,-0.03509,-0.00000,0.00000,0.33911,0.33911,-0.21902,-0.00000,0.00000,0.11150,0.11322,0.11124,-0.28345,0.00414,-0.00010,0.03747,0.01059,0.00780
4.80026,-0.04134,-0.00000,0.00000,-0.04134,-0.00000,0.00000,-0.03759,-0.00000,0.00000,0.32769,0.32769,-0.22532,-0.00000,0.00000,0.11454,0.11638,0.11424,-0.29880,0.00441,-0.00096,0.03937,0.01067,0.00749
4.85050,-0.04134,-0.00000,0.00000,-0.04134,-0.00000,0.00000,-0.03759,-0.00000,0.00000,0.32769,0.32769,-0.22532,-0.00000,0.00000,0.11454,0.11638,0.11424,-0.29880,0.00441,-0.00096,0.03937,0.01067,0.00749
4.90054,-0.04134,-0.00000,0.00000,-0.04134,-0.00000,0.00000,-0.03759,-0.00000,0.00000,0.32769,0.32769,-0.22532,-0.00000,0.00000,0.11454,0.11638,0.11424,-0.29880,0.00441,-0.00096,0.03937,0.01067,0.00749
4.95163,-0.04404,-0.00000,0.00000,-0.04404,-0.00000,0.00000,-0.04049,-0.00000,0.00000,0.32510,0.32510,-0.23501,-0.00000,0.00000,0.11724,0.11928,0.11689,-0.31556,0.00425,-0.00245,0.04111,0.01073,0.00757
5.00028,-0.04404,-0.00000,0.00000,-0.04404,-0.00000,0.00000,-0.04049,-0.00000,0.00000,0.32510,0.32510,-0.23501,-0.00000,0.00000,0.11724,0.11928,0.11689,-0.31556,0.00425,-0.00245,0.04111,0.01073,0.00757
5.05020,-0.04584,-0.00000,0.00000,-0.04584,-0.00000,0.00000,-0.04270,-0.00000,0.00000,0.31207,0.31207,-0.23825,-0.00000,0.00000,0.11963,0.12171,0.11923,-0.32672,0.00429,-0.00260,0.04132,0.01074,0.00702
5.10022,-0.04584,-0.00000,0.00000,-0.04584,-0.00000,0.00000,-0.04270,-0.00000,0.00000,0.31207,0.31207,-0.23825,-0.00000,0.00000,0.11963,0.12171,0.11923,-0.32672,0.00429,-0.00260,0.04132,0.01074,0.00702
5.15078,-0.04854,-0.00000,0.00000,-0.04854,-0.00000,0.00000,-0.04517,-0.00000,0.00000,0.30426,0.30426,-0.24300,-0.00000,0.00000,0.12174,0.12390,0.12130,-0.34275,0.00421,-0.00198,0.04175,0.01074,0.00682
5.20023,-0.04854,-0.00000,0.00000,-0.04854,-0.00000,0.00000,-0.04517,-0.00000,0.00000,0.30426,0.30426,-0.24300,-0.00000,0.00000,0.12174,0.12390,0.12130,-0.34275,0.00421,-0.00198,0.04175,0.01074,0.00682
5.25020,-0.04854,-0.00000,0.00000,-0.04854,-0.00000,0.00000,-0.04517,-0.00000,0.00000,0.30426,0.30426,-0.24300,-0.00000,0.00000,0.12174,0.12390,0.12130,-0.34275,0.00421,-0.00198,0.04175,0.01074,0.00682
5.30026,-0.05079,-0.00000,0.00000,-0.05079,-0.00000,0.00000,-0.04777,-0.00000,0.00000,0.30025,0.30025,-0.24895,-0.00000,0.00000,0.12360,0.12588,0.12311,-0.35756,0.00421,-0.00029,0.04316,0.01083,0.00693
5.35022,-0.05079,-0.00000,0.00000,-0.05079,-0.00000,0.00000,-0.04777,-0.00000,0.00000,0.30025,0.30025,-0.24895,-0.00000,0.00000,0.12360,0.12588,0.12311,-0.35756,0.00421,-0.00029,0.04316,0.01083,0.00693
5.40021,-0.05304,-0.00000,0.00000,-0.05304,-0.00000,0.00000,-0.05038,-0.00000,0.00000,0.29749,0.29749,-0.25491,-0.00000,0.00000,0.12523,0.12763,0.12470,-0.36981,0.00406,0.00023,0.04334,0.01086,0.00693
5.45029,-0.05304,-0.00000,0.00000,-0.05304,-0.00000,0.00000,-0.05038,-0.00000,0.00000,0.29749,0.29749,-0.25491,-0.00000,0.00000,0.12523,0.12763,0.12470,-0.36981,0.00406,0.00023,0.04334,0.01086,0.00693
5.50021,-0.05304,-0.00000,0.00000,-0.05304,-0.00000,0.00000,-0.05038,-0.00000,0.00000,0.29749,0.29749,-0.25491,-0.00000,0.00000,0.12523,0.12763,0.12470,-0.36981,0.00406,0.00023,0.04334,0.01086,0.00693
5.55026,-0.05574,-0.00000,0.00000,-0.05574,-0.00000,0.00000,-0.05333,-0.00000,0.00000,0.29988,0.29988,-0.26340,-0.00000,0.00000,0.12667,0.12926,0.12608,-0.38996,0.00338,-0.00047,0.04399,0.01092,0.00752
5.60402,-0.05574,-0.00000,0.00000,-0.05574,-0.00000,0.00000,-0.05333,-0.00000,0.00000,0.29988,0.29988,-0.26340,-0.00000,0.00000,0.12667,0.12926,0.12608,-0.38996,0.00338,-0.00047,0.04399,0.01092,0.00752
5.65021,-0.05799,-0.00000,0.00000,-0.05799,-0.00000,0.00000,-0.05560,-0.00000,0.00000,0.29229,0.29229,-0.26557,-0.00000,0.00000,0.12793,0.13053,0.12730,-0.39984,0.00253,-0.00176,0.04520,0.01093,0.00739
5.70060,-0.05799,-0.00000,0.00000,-0.05799,-0.00000,0.00000,-0.05560,-0.00000,0.00000,0.29229,0.29229,-0.26557,-0.00000,0.00000,0.12793,0.13053,0.12730,-0.39984,0.00253,-0.00176,0.04520,0.01093,0.00739
5.75022,-0.05799,-0.00000,0.00000,-0.05799,-0.00000,0.00000,-0.05560,-0.00000,0.00000,0.29229,0.29229,-0.26557,-0.00000,0.00000,0.12793,0.13053,0.12730,-0.39984,0.00253,-0.00176,0.04520,0.01093,0.00739
5.80023,-0.06069,-0.00000,0.00000,-0.06069,-0.00000,0.00000,-0.05840,-0.00000,0.00000,0.29295,0.29295,-0.27212,-0.00000,0.00000,0.12903,0.13177,0.12836,-0.41773,0.00197,0.00342,0.04570,0.01093,0.00753
5.85068,-0.06069,-0.00000,0.00000,-0.06069,-0.00000,0.00000,-0.05840,-0.00000,0.00000,0.29295,0.29295,-0.27212,-0.00000,0.00000,0.12903,0.13177,0.12836,-0.41773,0.00197,0.00342,0.04570,0.01093,0.00753
5.90210,-0.06294,-0.00000,0.00000,-0.06294,-0.00000,0.00000,-0.06069,-0.00000,0.00000,0.28666,0.28666,-0.27393,-0.00000,0.00000,0.12999,0.13273,0.12928,-0.42919,0.00147,0.00236,0.04626,0.01088,0.00727
5.95023,-0.06294,-0.00000,0.00000,-0.06294,-0.00000,0.00000,-0.06069,-0.00000,0.00000,0.28666,0.28666,-0.27393,-0.00000,0.00000,0.12999,0.13273,0.12928,-0.42919,0.00147,0.00236,0.04626,0.01088,0.00727
6.00020,-0.06294,-0.00000,0.00000,-0.06294,-0.00000,0.00000,-0.06069,-0.00000,0.00000,0.28666,0.28666,-0.27393,-0.00000,0.00000,0.12999,0.13273,0.12928,-0.42919,0.00147,0.00236,0.04626,0.01088,0.00727
6.05027,-0.06519,-0.00000,0.00000,-0.06519,-0.00000,0.00000,-0.06349,-0.00000,0.00000,0.28890,0.28890,-0.28036,-0.00000,0.00000,0.13083,0.13371,0.13008,-0.44216,0.00115,0.00082,0.04763,0.01094,0.00724
6.10025,-0.06519,-0.00000,0.00000,-0.06519,-0.00000,0.00000,-0.06349,-0.00000,0.00000,0.28890,0.28890,-0.28036,-0.00000,0.00000,0.13083,0.13371,0.13008,-0.44216,0.00115,0.00082,0.04763,0.01094,0.00724
6.15032,-0.06519,-0.00000,0.00000,-0.06519,-0.00000,0.00000,-0.06349,-0.00000,0.00000,0.28890,0.28890,-0.28036,-0.00000,0.00000,0.13083,0.13371,0.13008,-0.44216,0.00115,0.00082,0.04763,0.01094,0.00724
6.20024,-0.06519,-0.00000,0.00000,-0.06519,-0.00000,0.00000,-0.06349,-0.00000,0.00000,0.28890,0.28890,-0.28036,-0.00000,0.00000,0.13083,0.13371,0.13008,-0.44216,0.00115,0.00082,0.04763,0.01094,0.00724
6.25022,-0.06519,-0.00000,0.00000,-0.06519,-0.00000,0.00000,-0.06349,-0.00000,0.00000,0.28890,0.28890,-0.28036,-0.00000,0.00000,0.13083,0.13371,0.13008,-0.44216,0.00115,0.00082,0.04763,0.01094,0.00724
6.30020,-0.07014,-0.00000,0.00000,-0.07014,-0.00000,0.00000,-0.06827,-0.00000,0.00000,0.28116,0.28116,-0.28617,-0.00000,0.00000,0.13221,0.13514,0.13137,-0.47551,0.00186,0.00273,0.05417,0.01097,0.00766
6.35021,-0.07014,-0.00000,0.00000,-0.07014,-0.00000,0.00000,-0.06827,-0.00000,0.00000,0.28116,0.28116,-0.28617,-0.00000,0.00000,0.13221,0.13514,0.13137,-0.47551,0.00186,0.00273,0.05417,0.01097,0.00766
6.40023,-0.07239,-0.00000,0.00000,-0.07239,-0.00000,0.00000,-0.07052,-0.00000,0.00000,0.27655,0.27655,-0.28733,-0.00000,0.00000,0.13277,0.13567,0.13191,-0.48491,0.00155,0.00176,0.05347,0.01094,0.00717
