t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
1.70018,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.02241,0.02241,-0.00000,0.00000,0.00000,0.00711,0.00711,0.00711,0.00051,0.00263,0.00533,0.00593,0.00636,0.00237
1.75017,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.01677,0.01677,-0.00000,0.00000,0.00000,0.00698,0.00698,0.00698,0.00061,0.00277,0.00539,0.00552,0.00597,0.00231
1.80034,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.01677,0.01677,-0.00000,0.00000,0.00000,0.00698,0.00698,0.00698,0.00061,0.00277,0.00539,0.00552,0.00597,0.00231
1.85029,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.01677,0.01677,-0.00000,0.00000,0.00000,0.00698,0.00698,0.00698,0.00061,0.00277,0.00539,0.00552,0.00597,0.00231
1.90041,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.01677,0.01677,-0.00000,0.00000,0.00000,0.00698,0.00698,0.00698,0.00061,0.00277,0.00539,0.00552,0.00597,0.00231
1.95015,-0.00001,-0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.01854,0.01854,-0.02696,-0.00000,0.00000,0.00688,0.00689,0.00688,-0.02874,0.00279,0.00542,0.00515,0.00565,0.00224
2.00114,-0.00017,-0.00000,0.00000,-0.00017,-0.00000,0.00000,-0.00005,-0.00000,0.00000,0.01454,0.01454,-0.02620,-0.00000,0.00000,0.00681,0.00681,0.00681,-0.03023,0.00293,0.00541,0.00483,0.00534,0.00218
2.05021,-0.00017,-0.00000,0.00000,-0.00017,-0.00000,0.00000,-0.00005,-0.00000,0.00000,0.01454,0.01454,-0.02620,-0.00000,0.00000,0.00681,0.00681,0.00681,-0.03023,0.00293,0.00541,0.00483,0.00534,0.00218
2.10049,-0.00053,-0.00000,0.00000,-0.00053,-0.00000,0.00000,-0.00019,-0.00000,0.00000,0.01399,0.01399,-0.03711,-0.00000,0.00000,0.00675,0.00676,0.00675,-0.04432,0.00300,0.00538,0.00455,0.00507,0.00212
2.15065,-0.00053,-0.00000,0.00000,-0.00053,-0.00000,0.00000,-0.00019,-0.00000,0.00000,0.01399,0.01399,-0.03711,-0.00000,0.00000,0.00675,0.00676,0.00675,-0.04432,0.00300,0.00538,0.00455,0.00507,0.00212
2.20022,-0.00123,-0.00000,0.00000,-0.00123,-0.00000,0.00000,-0.00049,-0.00000,0.00000,0.01376,0.01376,-0.04851,-0.00000,0.00000,0.00671,0.00672,0.00671,-0.06004,0.00306,0.00528,0.00430,0.00482,0.00206
2.25073,-0.00123,-0.00000,0.00000,-0.00123,-0.00000,0.00000,-0.00049,-0.00000,0.00000,0.01376,0.01376,-0.04851,-0.00000,0.00000,0.00671,0.00672,0.00671,-0.06004,0.00306,0.00528,0.00430,0.00482,0.00206
2.30014,-0.00204,-0.00000,0.00000,-0.00204,-0.00000,0.00000,-0.00093,-0.00000,0.00000,0.01302,0.01302,-0.05529,-0.00000,0.00000,0.00668,0.00670,0.00668,-0.07164,0.00313,0.00513,0.00408,0.00460,0.00200
2.35015,-0.00204,-0.00000,0.00000,-0.00204,-0.00000,0.00000,-0.00093,-0.00000,0.00000,0.01302,0.01302,-0.05529,-0.00000,0.00000,0.00668,0.00670,0.00668,-0.07164,0.00313,0.00513,0.00408,0.00460,0.00200
2.40121,-0.00204,-0.00000,0.00000,-0.00204,-0.00000,0.00000,-0.00093,-0.00000,0.00000,0.01302,0.01302,-0.05529,-0.00000,0.00000,0.00668,0.00670,0.00668,-0.07164,0.00313,0.00513,0.00408,0.00460,0.00200
2.45323,-0.00305,-0.00000,0.00000,-0.00305,-0.00000,0.00000,-0.00153,-0.00000,0.00000,0.01265,0.01265,-0.06299,-0.00000,0.00000,0.00666,0.00667,0.00665,-0.08503,0.00318,0.00493,0.00389,0.00440,0.00195
2.50018,-0.00305,-0.00000,0.00000,-0.00305,-0.00000,0.00000,-0.00153,-0.00000,0.00000,0.01265,0.01265,-0.06299,-0.00000,0.00000,0.00666,0.00667,0.00665,-0.08503,0.00318,0.00493,0.00389,0.00440,0.00195
2.55266,-0.00452,-0.00000,0.00000,-0.00452,-0.00000,0.00000,-0.00236,-0.00000,0.00000,0.01216,0.01216,-0.06855,-0.00000,0.00000,0.00664,0.00666,0.00664,-0.09621,0.00324,0.00468,0.00372,0.00422,0.00190
2.60021,-0.00452,-0.00000,0.00000,-0.00452,-0.00000,0.00000,-0.00236,-0.00000,0.00000,0.01216,0.01216,-0.06855,-0.00000,0.00000,0.00664,0.00666,0.00664,-0.09621,0.00324,0.00468,0.00372,0.00422,0.00190
2.65310,-0.00598,-0.00000,0.00000,-0.00598,-0.00000,0.00000,-0.00339,-0.00000,0.00000,0.01202,0.01202,-0.07604,-0.00000,0.00000,0.00663,0.00665,0.00662,-0.11010,0.00327,0.00436,0.00357,0.00406,0.00185
2.70045,-0.00598,-0.00000,0.00000,-0.00598,-0.00000,0.00000,-0.00339,-0.00000,0.00000,0.01202,0.01202,-0.07604,-0.00000,0.00000,0.00663,0.00665,0.00662,-0.11010,0.00327,0.00436,0.00357,0.00406,0.00185
2.75016,-0.00799,-0.00000,0.00000,-0.00799,-0.00000,0.00000,-0.00466,-0.00000,0.00000,0.01164,0.01164,-0.08063,-0.00000,0.00000,0.00662,0.00664,0.00661,-0.12130,0.00332,0.00398,0.00343,0.00392,0.00181
2.80035,-0.00799,-0.00000,0.00000,-0.00799,-0.00000,0.00000,-0.00466,-0.00000,0.00000,0.01164,0.01164,-0.08063,-0.00000,0.00000,0.00662,0.00664,0.00661,-0.12130,0.00332,0.00398,0.00343,0.00392,0.00181
2.85018,-0.00799,-0.00000,0.00000,-0.00799,-0.00000,0.00000,-0.00466,-0.00000,0.00000,0.01164,0.01164,-0.08063,-0.00000,0.00000,0.00662,0.00664,0.00661,-0.12130,0.00332,0.00398,0.00343,0.00392,0.00181
2.90402,-0.00989,-0.00000,0.00000,-0.00989,-0.00000,0.00000,-0.00617,-0.00000,0.00000,0.01158,0.01158,-0.08738,-0.00000,0.00000,0.00661,0.00664,0.00660,-0.13569,0.00226,0.00349,0.00345,0.00377,0.00178
2.95022,-0.00989,-0.00000,0.00000,-0.00989,-0.00000,0.00000,-0.00617,-0.00000,0.00000,0.01158,0.01158,-0.08738,-0.00000,0.00000,0.00661,0.00664,0.00660,-0.13569,0.00226,0.00349,0.00345,0.00377,0.00178
3.00019,-0.01200,-0.00000,0.00000,-0.01200,-0.00000,0.00000,-0.00778,-0.00000,0.00000,0.01119,0.01119,-0.09030,-0.00000,0.00000,0.00661,0.00663,0.00660,-0.14535,0.00224,0.00283,0.00327,0.00365,0.00175
3.05023,-0.01200,-0.00000,0.00000,-0.01200,-0.00000,0.00000,-0.00778,-0.00000,0.00000,0.01119,0.01119,-0.09030,-0.00000,0.00000,0.00661,0.00663,0.00660,-0.14535,0.00224,0.00283,0.00327,0.00365,0.00175
3.10022,-0.01469,-0.00000,0.00000,-0.01469,-0.00000,0.00000,-0.00980,-0.00000,0.00000,0.01120,0.01120,-0.09670,-0.00000,0.00000,0.00660,0.00663,0.00659,-0.15893,0.00219,0.00214,0.00312,0.00354,0.00171
3.15066,-0.01469,-0.00000,0.00000,-0.01469,-0.00000,0.00000,-0.00980,-0.00000,0.00000,0.01120,0.01120,-0.09670,-0.00000,0.00000,0.00660,0.00663,0.00659,-0.15893,0.00219,0.00214,0.00312,0.00354,0.00171
3.20021,-0.01694,-0.00000,0.00000,-0.01694,-0.00000,0.00000,-0.01181,-0.00000,0.00000,0.01089,0.01089,-0.09922,-0.00000,0.00000,0.00660,0.00662,0.00659,-0.16869,0.00217,0.00145,0.00297,0.00344,0.00168
3.25267,-0.01694,-0.00000,0.00000,-0.01694,-0.00000,0.00000,-0.01181,-0.00000,0.00000,0.01089,0.01089,-0.09922,-0.00000,0.00000,0.00660,0.00662,0.00659,-0.16869,0.00217,0.00145,0.00297,0.00344,0.00168
3.30019,-0.01694,-0.00000,0.00000,-0.01694,-0.00000,0.00000,-0.01181,-0.00000,0.00000,0.01089,0.01089,-0.09922,-0.00000,0.00000,0.00660,0.00662,0.00659,-0.16869,0.00217,0.00145,0.00297,0.00344,0.00168
3.35316,-0.01919,-0.00000,0.00000,-0.01919,-0.00000,0.00000,-0.01408,-0.00000,0.00000,0.01090,0.01090,-0.10474,-0.00000,0.00000,0.00660,0.00662,0.00659,-0.18179,0.00217,0.00075,0.00284,0.00336,0.00165
3.40021,-0.01919,-0.00000,0.00000,-0.01919,-0.00000,0.00000,-0.01408,-0.00000,0.00000,0.01090,0.01090,-0.10474,-0.00000,0.00000,0.00660,0.00662,0.00659,-0.18179,0.00217,0.00075,0.00284,0.00336,0.00165
3.45021,-0.02189,-0.00000,0.00000,-0.02189,-0.00000,0.00000,-0.01638,-0.00000,0.00000,0.01068,0.01068,-0.10738,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.19206,0.00221,0.00006,0.00271,0.00328,0.00162
3.50010,-0.02189,-0.00000,0.00000,-0.02189,-0.00000,0.00000,-0.01638,-0.00000,0.00000,0.01068,0.01068,-0.10738,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.19206,0.00221,0.00006,0.00271,0.00328,0.00162
3.55032,-0.02414,-0.00000,0.00000,-0.02414,-0.00000,0.00000,-0.01874,-0.00000,0.00000,0.01053,0.01053,-0.11017,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.20256,0.00229,-0.00059,0.00259,0.00321,0.00159
3.60016,-0.02414,-0.00000,0.00000,-0.02414,-0.00000,0.00000,-0.01874,-0.00000,0.00000,0.01053,0.01053,-0.11017,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.20256,0.00229,-0.00059,0.00259,0.00321,0.00159
3.65014,-0.02684,-0.00000,0.00000,-0.02684,-0.00000,0.00000,-0.02134,-0.00000,0.00000,0.01053,0.01053,-0.11452,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.21487,0.00241,-0.00120,0.00247,0.00315,0.00157
3.70140,-0.02684,-0.00000,0.00000,-0.02684,-0.00000,0.00000,-0.02134,-0.00000,0.00000,0.01053,0.01053,-0.11452,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.21487,0.00241,-0.00120,0.00247,0.00315,0.00157
3.75016,-0.02909,-0.00000,0.00000,-0.02909,-0.00000,0.00000,-0.02387,-0.00000,0.00000,0.01043,0.01043,-0.11737,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.22580,0.00256,-0.00175,0.00236,0.00310,0.00155
3.80286,-0.02909,-0.00000,0.00000,-0.02909,-0.00000,0.00000,-0.02387,-0.00000,0.00000,0.01043,0.01043,-0.11737,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.22580,0.00256,-0.00175,0.00236,0.00310,0.00155
3.85024,-0.02909,-0.00000,0.00000,-0.02909,-0.00000,0.00000,-0.02387,-0.00000,0.00000,0.01043,0.01043,-0.11737,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.22580,0.00256,-0.00175,0.00236,0.00310,0.00155
3.90041,-0.03134,-0.00000,0.00000,-0.03134,-0.00000,0.00000,-0.02656,-0.00000,0.00000,0.01050,0.01050,-0.12190,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.23877,0.00275,-0.00221,0.00226,0.00305,0.00154
3.95021,-0.03134,-0.00000,0.00000,-0.03134,-0.00000,0.00000,-0.02656,-0.00000,0.00000,0.01050,0.01050,-0.12190,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.23877,0.00275,-0.00221,0.00226,0.00305,0.00154
4.00089,-0.03404,-0.00000,0.00000,-0.03404,-0.00000,0.00000,-0.02908,-0.00000,0.00000,0.01031,0.01031,-0.12357,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.24793,0.00345,-0.00244,0.00212,0.00300,0.00157
4.05041,-0.03404,-0.00000,0.00000,-0.03404,-0.00000,0.00000,-0.02908,-0.00000,0.00000,0.01031,0.01031,-0.12357,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.24793,0.00345,-0.00244,0.00212,0.00300,0.00157
4.10019,-0.03629,-0.00000,0.00000,-0.03629,-0.00000,0.00000,-0.03173,-0.00000,0.00000,0.01029,0.01029,-0.12668,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.25974,0.00361,-0.00276,0.00203,0.00299,0.00156
4.15019,-0.03629,-0.00000,0.00000,-0.03629,-0.00000,0.00000,-0.03173,-0.00000,0.00000,0.01029,0.01029,-0.12668,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.25974,0.00361,-0.00276,0.00203,0.00299,0.00156
4.20010,-0.03854,-0.00000,0.00000,-0.03854,-0.00000,0.00000,-0.03400,-0.00000,0.00000,0.00997,0.00997,-0.12579,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.26714,0.00375,-0.00288,0.00196,0.00297,0.00157
4.25043,-0.03854,-0.00000,0.00000,-0.03854,-0.00000,0.00000,-0.03400,-0.00000,0.00000,0.00997,0.00997,-0.12579,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.26714,0.00375,-0.00288,0.00196,0.00297,0.00157
4.30019,-0.04124,-0.00000,0.00000,-0.04124,-0.00000,0.00000,-0.03683,-0.00000,0.00000,0.01008,0.01008,-0.13001,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.27989,0.00385,-0.00279,0.00190,0.00296,0.00159
4.35206,-0.04124,-0.00000,0.00000,-0.04124,-0.00000,0.00000,-0.03683,-0.00000,0.00000,0.01008,0.01008,-0.13001,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.27989,0.00385,-0.00279,0.00190,0.00296,0.00159
4.40023,-0.04124,-0.00000,0.00000,-0.04124,-0.00000,0.00000,-0.03683,-0.00000,0.00000,0.01008,0.01008,-0.13001,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.27989,0.00385,-0.00279,0.00190,0.00296,0.00159
4.45017,-0.04124,-0.00000,0.00000,-0.04124,-0.00000,0.00000,-0.03683,-0.00000,0.00000,0.01008,0.01008,-0.13001,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.27989,0.00385,-0.00279,0.00190,0.00296,0.00159
4.50021,-0.04349,-0.00000,0.00000,-0.04349,-0.00000,0.00000,-0.04069,-0.00000,0.00000,0.01106,0.01106,-0.14481,-0.00000,0.00000,0.00659,0.00663,0.00658,-0.30481,0.00386,-0.00243,0.00186,0.00297,0.00163
4.55015,-0.04619,-0.00000,0.00000,-0.04619,-0.00000,0.00000,-0.04215,-0.00000,0.00000,0.00999,0.00999,-0.13562,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.30415,0.00371,-0.00186,0.00183,0.00295,0.00167
4.60016,-0.04619,-0.00000,0.00000,-0.04619,-0.00000,0.00000,-0.04215,-0.00000,0.00000,0.00999,0.00999,-0.13562,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.30415,0.00371,-0.00186,0.00183,0.00295,0.00167
4.65017,-0.04619,-0.00000,0.00000,-0.04619,-0.00000,0.00000,-0.04215,-0.00000,0.00000,0.00999,0.00999,-0.13562,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.30415,0.00371,-0.00186,0.00183,0.00295,0.00167
4.70016,-0.04619,-0.00000,0.00000,-0.04619,-0.00000,0.00000,-0.04215,-0.00000,0.00000,0.00999,0.00999,-0.13562,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.30415,0.00371,-0.00186,0.00183,0.00295,0.00167
4.75016,-0.05069,-0.00000,0.00000,-0.05069,-0.00000,0.00000,-0.04738,-0.00000,0.00000,0.00991,0.00991,-0.14074,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.32766,0.00289,0.00022,0.00180,0.00295,0.00179
4.80021,-0.05069,-0.00000,0.00000,-0.05069,-0.00000,0.00000,-0.04738,-0.00000,0.00000,0.00991,0.00991,-0.14074,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.32766,0.00289,0.00022,0.00180,0.00295,0.00179
4.85020,-0.05069,-0.00000,0.00000,-0.05069,-0.00000,0.00000,-0.04738,-0.00000,0.00000,0.00991,0.00991,-0.14074,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.32766,0.00289,0.00022,0.00180,0.00295,0.00179
4.90019,-0.05069,-0.00000,0.00000,-0.05069,-0.00000,0.00000,-0.04738,-0.00000,0.00000,0.00991,0.00991,-0.14074,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.32766,0.00289,0.00022,0.00180,0.00295,0.00179
4.95019,-0.05339,-0.00000,0.00000,-0.05339,-0.00000,0.00000,-0.05138,-0.00000,0.00000,0.01084,0.01084,-0.15513,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.35175,0.00247,0.00153,0.00184,0.00300,0.00188
5.00029,-0.05564,-0.00000,0.00000,-0.05564,-0.00000,0.00000,-0.05259,-0.00000,0.00000,0.00982,0.00982,-0.14552,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.34998,0.00139,0.00341,0.00182,0.00297,0.00195
5.05021,-0.05564,-0.00000,0.00000,-0.05564,-0.00000,0.00000,-0.05259,-0.00000,0.00000,0.00982,0.00982,-0.14552,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.34998,0.00139,0.00341,0.00182,0.00297,0.00195
5.10254,-0.05564,-0.00000,0.00000,-0.05564,-0.00000,0.00000,-0.05259,-0.00000,0.00000,0.00982,0.00982,-0.14552,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.34998,0.00139,0.00341,0.00182,0.00297,0.00195
5.15016,-0.05789,-0.00000,0.00000,-0.05789,-0.00000,0.00000,-0.05641,-0.00000,0.00000,0.01065,0.01065,-0.15854,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.37219,-0.00010,0.00578,0.00180,0.00299,0.00202
5.20015,-0.06059,-0.00000,0.00000,-0.06059,-0.00000,0.00000,-0.05769,-0.00000,0.00000,0.00973,0.00973,-0.14993,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.37103,-0.00166,0.00843,0.00176,0.00294,0.00207
5.25316,-0.06059,-0.00000,0.00000,-0.06059,-0.00000,0.00000,-0.05769,-0.00000,0.00000,0.00973,0.00973,-0.14993,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.37103,-0.00166,0.00843,0.00176,0.00294,0.00207
5.30017,-0.06059,-0.00000,0.00000,-0.06059,-0.00000,0.00000,-0.05769,-0.00000,0.00000,0.00973,0.00973,-0.14993,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.37103,-0.00166,0.00843,0.00176,0.00294,0.00207
5.35036,-0.06059,-0.00000,0.00000,-0.06059,-0.00000,0.00000,-0.05769,-0.00000,0.00000,0.00973,0.00973,-0.14993,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.37103,-0.00166,0.00843,0.00176,0.00294,0.00207
5.40020,-0.06284,-0.00000,0.00000,-0.06284,-0.00000,0.00000,-0.06165,-0.00000,0.00000,0.01063,0.01063,-0.16341,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.39362,-0.00376,0.01156,0.00169,0.00293,0.00210
5.45026,-0.06554,-0.00000,0.00000,-0.06554,-0.00000,0.00000,-0.06292,-0.00000,0.00000,0.00974,0.00974,-0.15504,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.39266,-0.00574,0.01489,0.00160,0.00284,0.00209
5.50019,-0.06554,-0.00000,0.00000,-0.06554,-0.00000,0.00000,-0.06292,-0.00000,0.00000,0.00974,0.00974,-0.15504,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.39266,-0.00574,0.01489,0.00160,0.00284,0.00209
5.55034,-0.06554,-0.00000,0.00000,-0.06554,-0.00000,0.00000,-0.06292,-0.00000,0.00000,0.00974,0.00974,-0.15504,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.39266,-0.00574,0.01489,0.00160,0.00284,0.00209
5.60015,-0.06779,-0.00000,0.00000,-0.06779,-0.00000,0.00000,-0.06687,-0.00000,0.00000,0.01062,0.01062,-0.16846,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.41526,-0.00831,0.01855,0.00147,0.00277,0.00205
5.65044,-0.07004,-0.00000,0.00000,-0.07004,-0.00000,0.00000,-0.06795,-0.00000,0.00000,0.00970,0.00970,-0.15935,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.41431,-0.01126,0.02261,0.00136,0.00263,0.00197
5.70061,-0.07004,-0.00000,0.00000,-0.07004,-0.00000,0.00000,-0.06795,-0.00000,0.00000,0.00970,0.00970,-0.15935,-0.00000,0.00000,0.00659,0.00662,0.00658,-0.41431,-0.01126,0.02261,0.00136,0.00263,0.00197
