t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
1.60018,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.02311,0.02311,-0.00000,0.00000,0.00000,0.01791,0.01791,0.01791,-0.00395,0.00039,0.00539,0.00370,0.00336,0.00296
1.65033,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.02241,0.02241,-0.00000,0.00000,0.00000,0.01791,0.01791,0.01791,-0.00358,0.00049,0.00562,0.00340,0.00312,0.00292
1.70050,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.02241,0.02241,-0.00000,0.00000,0.00000,0.01791,0.01791,0.01791,-0.00358,0.00049,0.00562,0.00340,0.00312,0.00292
1.75016,-0.00007,-0.00000,0.00000,-0.00007,-0.00000,0.00000,-0.00003,-0.00000,0.00000,0.02183,0.02183,-0.01113,-0.00000,0.00000,0.01791,0.01791,0.01791,-0.01950,0.00062,0.00552,0.00327,0.00292,0.00287
1.80018,-0.00007,-0.00000,0.00000,-0.00007,-0.00000,0.00000,-0.00003,-0.00000,0.00000,0.02183,0.02183,-0.01113,-0.00000,0.00000,0.01791,0.01791,0.01791,-0.01950,0.00062,0.00552,0.00327,0.00292,0.00287
1.85024,-0.00035,-0.00000,0.00000,-0.00035,-0.00000,0.00000,-0.00017,-0.00000,0.00000,0.02169,0.02169,-0.01919,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.03429,0.00081,0.00573,0.00315,0.00274,0.00284
1.90152,-0.00035,-0.00000,0.00000,-0.00035,-0.00000,0.00000,-0.00017,-0.00000,0.00000,0.02169,0.02169,-0.01919,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.03429,0.00081,0.00573,0.00315,0.00274,0.00284
1.95020,-0.00035,-0.00000,0.00000,-0.00035,-0.00000,0.00000,-0.00017,-0.00000,0.00000,0.02169,0.02169,-0.01919,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.03429,0.00081,0.00573,0.00315,0.00274,0.00284
2.00019,-0.00083,-0.00000,0.00000,-0.00083,-0.00000,0.00000,-0.00046,-0.00000,0.00000,0.02131,0.02131,-0.02323,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.04725,0.00110,0.00556,0.00299,0.00258,0.00276
2.05070,-0.00083,-0.00000,0.00000,-0.00083,-0.00000,0.00000,-0.00046,-0.00000,0.00000,0.02131,0.02131,-0.02323,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.04725,0.00110,0.00556,0.00299,0.00258,0.00276
2.10015,-0.00168,-0.00000,0.00000,-0.00168,-0.00000,0.00000,-0.00102,-0.00000,0.00000,0.02163,0.02163,-0.02863,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.06279,0.00138,0.00609,0.00293,0.00243,0.00272
2.15075,-0.00168,-0.00000,0.00000,-0.00168,-0.00000,0.00000,-0.00102,-0.00000,0.00000,0.02163,0.02163,-0.02863,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.06279,0.00138,0.00609,0.00293,0.00243,0.00272
2.20013,-0.00261,-0.00000,0.00000,-0.00261,-0.00000,0.00000,-0.00174,-0.00000,0.00000,0.02114,0.02114,-0.02940,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.07366,0.00168,0.00555,0.00289,0.00229,0.00266
