t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
1.85014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00496,0.00993,0.00248,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
1.90013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00496,0.00993,0.00248,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
1.95032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00496,0.00993,0.00248,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.00012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00496,0.00993,0.00248,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.05327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.10017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.15015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.20016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.25040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.30041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.35024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.40083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.45019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.50044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.55021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00204,0.00409,0.00102,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.60016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00054,0.00108,0.00027,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.65015,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.70036,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.75019,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.80019,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.85069,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
